bad_reviews_size	city	longitude	latitude	state
2	Phoenix	-112.066095	33.606332	AZ
1	Phoenix	-112.0976703	33.6547143	AZ
2	Phoenix	-112.0839157	33.49636841	AZ
4	Phoenix	-112.0249314	33.6400327	AZ
2	Phoenix	-112.077144	33.479996	AZ
1	Phoenix	-112.1270027	33.581831	AZ
3	Phoenix	-112.122297	33.667653	AZ
1	Phoenix	-111.9956337	33.436027	AZ
1	Phoenix	-111.9777108	33.317289	AZ
2	Phoenix	-112.0693177	33.4527955	AZ
1	Phoenix	-112.0911673	33.5239687	AZ
1	Phoenix	-112.1181337	33.5688268	AZ
1	Phoenix	-112.1170508	33.6533485	AZ
3	Phoenix	-112.023345	33.523205	AZ
1	Phoenix	-112.0304976	33.4942209	AZ
1	Phoenix	-111.977315	33.6387259	AZ
4	Phoenix	-112.0124834	33.6120096	AZ
2	Phoenix	-112.0257951	33.5093009	AZ
1	Phoenix	-112.0737079	33.4563262	AZ
1	Phoenix	-112.1161771	33.6839876	AZ
3	Phoenix	-112.0481559	33.6402988	AZ
1	Phoenix	-112.063942	33.53876	AZ
2	Phoenix	-111.9949937	33.47974207	AZ
1	Phoenix	-112.219915	33.4796163	AZ
2	Phoenix	-112.0031738	33.4956398	AZ
2	Phoenix	-112.013169	33.59627	AZ
2	Phoenix	-112.068953	33.459054	AZ
11	Phoenix	-112.0473308	33.6411185	AZ
1	Phoenix	-111.9778751	33.3193788	AZ
1	Phoenix	-112.1287294	33.8002622	AZ
1	Phoenix	-112.0307744	33.5086148	AZ
2	Phoenix	-112.100098	33.55203	AZ
1	Phoenix	-112.1001563	33.4382709	AZ
2	Phoenix	-111.9860504	33.49458635	AZ
1	Phoenix	-111.9862455	33.5107032	AZ
1	Phoenix	-111.9947	33.494646	AZ
2	Phoenix	-112.1017927	33.553444	AZ
1	Phoenix	-111.9701346	33.6814648	AZ
1	Phoenix	-112.097743	33.640581	AZ
1	Phoenix	-112.0278885	33.3771138	AZ
1	Phoenix	-112.02249	33.406669	AZ
1	Phoenix	-112.0312464	33.64923453	AZ
1	Phoenix	-112.1093132	33.7005628	AZ
1	Phoenix	-112.033113	33.378388	AZ
1	Phoenix	-112.0023065	33.69482782	AZ
1	Phoenix	-111.9924129	33.3048956	AZ
1	Phoenix	-111.9977785	33.4514976	AZ
2	Phoenix	-112.1136988	33.7150963	AZ
2	Phoenix	-112.0992147	33.5829277	AZ
1	Phoenix	-112.0137863	33.53041077	AZ
1	Phoenix	-112.064207	33.655901	AZ
2	Phoenix	-112.0722749	33.4587814	AZ
1	Phoenix	-112.04806	33.47322	AZ
1	Phoenix	-112.0742715	33.4475173	AZ
1	Phoenix	-111.9964076	33.6107618	AZ
1	Phoenix	-112.0640088	33.5389948	AZ
1	Phoenix	-112.1128017	33.71242614	AZ
4	Phoenix	-112.0118398	33.4951447	AZ
23	Phoenix	-111.991453	33.4951403	AZ
1	Phoenix	-112.0063922	33.6412984	AZ
1	Phoenix	-112.031501	33.480017	AZ
1	Phoenix	-112.0072424	33.41592517	AZ
1	Phoenix	-112.026154	33.439648	AZ
3	Phoenix	-111.966607	33.67681	AZ
1	Phoenix	-112.0191651	33.6399519	AZ
4	Phoenix	-111.976156	33.347684	AZ
1	Phoenix	-112.2211239	33.4792119	AZ
7	Phoenix	-112.0830342	33.4874748	AZ
6	Phoenix	-112.0745574	33.4474533	AZ
2	Phoenix	-112.0155177	33.5094711	AZ
2	Phoenix	-112.026658	33.523043	AZ
1	Phoenix	-112.1197753	33.597378	AZ
2	Phoenix	-112.0650649	33.4712477	AZ
3	Phoenix	-112.0734239	33.4473356	AZ
8	Phoenix	-112.073576	33.442484	AZ
1	Phoenix	-112.0804263	33.489912	AZ
3	Phoenix	-112.0691834	33.45271683	AZ
2	Phoenix	-112.0995348	33.5252672	AZ
1	Phoenix	-112.0745574	33.4474533	AZ
3	Phoenix	-112.0285133	33.51145453	AZ
1	Phoenix	-111.9926392	33.4653966	AZ
7	Phoenix	-111.9878697	33.4552907	AZ
2	Phoenix	-112.1208606	33.57649378	AZ
1	Phoenix	-112.0006832	33.4805451	AZ
1	Phoenix	-112.064905	33.4770071	AZ
1	Phoenix	-112.0921564	33.6402613	AZ
1	Phoenix	-112.0069893	33.4354634	AZ
1	Phoenix	-111.9768512	33.6101518	AZ
2	Phoenix	-112.172353	33.46185	AZ
2	Phoenix	-112.063427	33.607105	AZ
1	Phoenix	-112.0221966	33.4804921	AZ
1	Phoenix	-112.1195513	33.5793892	AZ
1	Phoenix	-112.016481	33.479605	AZ
1	Phoenix	-112.029563	33.450032	AZ
1	Phoenix	-112.1342576	33.5512071	AZ
1	Phoenix	-112.1008455	33.6115645	AZ
12	Phoenix	-112.043169	33.545329	AZ
1	Phoenix	-112.031334	33.640102	AZ
8	Phoenix	-112.073346	33.492722	AZ
2	Phoenix	-112.0128995	33.4807241	AZ
1	Phoenix	-112.1342315	33.3894264	AZ
3	Phoenix	-111.97931	33.597866	AZ
5	Phoenix	-112.0208269	33.4807981	AZ
9	Phoenix	-112.115899	33.587766	AZ
1	Phoenix	-112.0669253	33.6399635	AZ
3	Phoenix	-111.978176	33.3485884	AZ
2	Phoenix	-112.1130414	33.524003	AZ
1	Phoenix	-112.0933198	33.5196221	AZ
1	Phoenix	-112.117845	33.6659875	AZ
1	Phoenix	-111.9767865	33.5842663	AZ
1	Phoenix	-112.1129733	33.7150071	AZ
2	Phoenix	-112.0663979	33.5679191	AZ
3	Phoenix	-111.9322761	33.65684317	AZ
1	Phoenix	-112.061566	33.509517	AZ
1	Phoenix	-111.9776747	33.31972539	AZ
1	Phoenix	-112.0749616	33.5071729	AZ
1	Phoenix	-111.9299045	33.6530291	AZ
1	Phoenix	-112.204726	33.466237	AZ
1	Phoenix	-112.091917	33.451715	AZ
1	Phoenix	-111.9819	33.348162	AZ
1	Phoenix	-111.977144	33.30582	AZ
1	Phoenix	-111.9941067	33.4797564	AZ
3	Phoenix	-112.0733274	33.50956812	AZ
2	Phoenix	-111.9797837	33.4799496	AZ
1	Phoenix	-111.9964741	33.5097858	AZ
2	Phoenix	-112.09836	33.656005	AZ
4	Phoenix	-112.0462108	33.4596905	AZ
1	Phoenix	-112.0409155	33.4313589	AZ
1	Phoenix	-112.0178286	33.4382789	AZ
1	Phoenix	-112.0914179	33.4580234	AZ
1	Phoenix	-112.0962964	33.5224329	AZ
3	Phoenix	-112.0822634	33.502602	AZ
1	Phoenix	-112.0966829	33.6764701	AZ
1	Phoenix	-112.0962274	33.5097112	AZ
1	Phoenix	-112.0733662	33.4538669	AZ
7	Phoenix	-112.080631	33.480016	AZ
1	Phoenix	-112.116304	33.57434102	AZ
1	Phoenix	-112.1045404	33.5097489	AZ
30	Phoenix	-112.100731	33.626933	AZ
1	Phoenix	-111.9746066	33.678615	AZ
3	Phoenix	-112.0962964	33.5224329	AZ
1	Phoenix	-112.0122175	33.6260418	AZ
2	Phoenix	-111.9778751	33.3193788	AZ
1	Phoenix	-112.0825071	33.4405202	AZ
4	Phoenix	-111.977756	33.49413	AZ
2	Phoenix	-112.1195513	33.5793892	AZ
1	Phoenix	-112.0472689	33.6420433	AZ
1	Phoenix	-112.0684427	33.6383625	AZ
2	Phoenix	-112.0655987	33.5708369	AZ
2	Phoenix	-111.9867805	33.495718	AZ
2	Phoenix	-111.9783046	33.6034411	AZ
2	Phoenix	-112.065773	33.5681919	AZ
4	Phoenix	-112.012504	33.390792	AZ
1	Phoenix	-111.9746066	33.678615	AZ
3	Phoenix	-111.978526	33.583924	AZ
2	Phoenix	-111.9923032	33.4801515	AZ
3	Phoenix	-112.025723	33.509608	AZ
1	Phoenix	-112.0806121	33.5102274	AZ
3	Phoenix	-111.9942105	33.43466461	AZ
2	Phoenix	-112.0344106	33.49522053	AZ
1	Phoenix	-111.9954762	33.4227165	AZ
2	Phoenix	-112.0153526	33.5100215	AZ
1	Phoenix	-112.101774	33.378959	AZ
1	Phoenix	-112.082285	33.392073	AZ
4	Phoenix	-111.9835179	33.33092184	AZ
1	Phoenix	-111.9392895	33.67822146	AZ
3	Phoenix	-111.97839	33.303967	AZ
1	Phoenix	-112.0720329	33.5102803	AZ
4	Phoenix	-112.0984005	33.6836613	AZ
1	Phoenix	-112.108883	33.50983	AZ
2	Phoenix	-112.0742127	33.489048	AZ
2	Phoenix	-111.9880736	33.5099969	AZ
2	Phoenix	-112.0732757	33.4797818	AZ
4	Phoenix	-112.0822656	33.46569996	AZ
9	Phoenix	-112.0641262	33.5184314	AZ
1	Phoenix	-112.0328468	33.64018	AZ
3	Phoenix	-112.0742496	33.4593954	AZ
1	Phoenix	-112.0135868	33.43591807	AZ
1	Phoenix	-111.9784028	33.597833	AZ
