business_id	bad_reviews_size	city	name	longitude	latitude	state	
vD1O9KUC8SeThsD0xltBpw	3	North Las Vegas	MRKT	-115.180397951	36.2930696779	NV	
V3lQtk1LgwAEcF9j-BzchA	1	Phoenix	Famous Ray's Pizza	-112.0677697	33.640437	AZ	
FBW2tWjPAp3PmF-gMtdNlA	1	Las Vegas	Yogi's Teriyaki	-115.298321865	36.1013117984	NV	
o2oHkZ6LM4d5CSWwf9yRng	1	Mesa	Good Guys Seafood	-111.8423087	33.392844	AZ	
CrlViaCIcMeQuZc63tbdQA	82	Las Vegas	Imperial Palace Hotel & Casino	-115.170409	36.1182919	NV	
AEh8eVcvsgj73eMlM0JL9Q	1	Montréal	Chez Mein	-73.5753314	45.5150835	QC	
3qbrAriFS9YdpvPq2dB7hw	1	Henderson	Berwick's Urban Lounge	-114.981839	36.0319956	NV	
wCBpyIrn3RfJfS0CZjOQrw	1	Charlotte	Wolfgang Puck Pizza Bar	-80.827976	35.146363	NC	
EB73wgk2r2A8mBtO-4Shsw	2	Las Vegas	Aces	-115.152901962	36.1284019456	NV	
g4tY0hSv_dzJQPUbdLOyPg	1	Phoenix	The Habit Burger Grill	-111.983328413	33.599291022	AZ	
qmtVbO31nFKXLyWTOoSPZg	1	Phoenix	Church's Chicken	-112.03238	33.407247	AZ	
JiLK9QPjd53pOBEAaY83lw	2	Scottsdale	Thai House	-111.8912034	33.6267322	AZ	
8diLGO9WGVQWr05FWZ_yTw	1	Champaign	IHOP	-88.234234	40.1105469	IL	
A3ZK7esn3oKG5O3OEWMHiw	1	Madison	Himal Chuli	-89.3906972	43.0749068	WI	
CFaRVxsnN4Zjf28cbORKIA	3	Phoenix	Via Delosantos	-112.0741658	33.5694088	AZ	
sI1bvFfUCeFVz1twmLJcAQ	1	Gila Bend	Best Western Space Age Lodge	-112.7168305	32.9478236	AZ	
zUzEjxKEn8eNVksImZ2oGw	3	Pittsburgh	Round Corner Cantina	-79.9643786	40.4666791	PA	
dai-Ksa9NOl-0cVS-v9Zzg	2	Henderson	New York Chinese Restaurant	-115.0834834	36.003993	NV	
jrJgVpJYhhQ9U1AZTBvnkA	3	Las Vegas	Suncoast Hotel & Casino	-115.2947187	36.1682527	NV	
d4bXnfbUc1SLu3jVcr-w1w	1	Las Vegas	MTO Café	-115.1496248	36.1669491	NV	
5KSUPbWg7edxRVJPkl3GWQ	1	Las Vegas	Shannon Day Realty	-115.118347	36.090304	NV	
NeT9SPNHyI1U7FJt5BBCMQ	1	Montreal	Restaurant Manna	-73.57709	45.49691	QC	
M_jMhKl-hsTIyQBIiAH_cA	4	Las Vegas	Cafe Rio	-115.207224121	36.0334392429	NV	
kIFYMeaYAQ44wQVQSO2qqA	3	Madison	Fugu	-89.3936216	43.0743859	WI	
rm1hBa1HPcLhUSwuincX2Q	1	Pittsburgh	Historic Sunnyledge Hotel of Shadyside	-79.9373637	40.4477839	PA	
T9kgaQA5N8SY2g9mTY9adQ	1	Scottsdale	Sakura Grill & Supreme Buffet	-111.9284182	33.4656197	AZ	
c6op8GXGXxzeEvl3C3mPXA	3	Las Vegas	TGI Friday's	-115.192665	36.11576	NV	
F_sbmpkcdHh5IXwaNLtCMw	3	Chandler	Crowne Plaza San Marcos Golf Resort	-111.842609189	33.304005285	AZ	
vvMR0jgDoBA-g1XgZy8sEg	5	Phoenix	Tryst Cafe	-111.978579	33.677854	AZ	
CO8UjN6WXsDJqo5qJx8nFA	2	Tempe	Tokyo Stop	-111.9602619	33.421824	AZ	
UBvTnbaRD3h_dD6oXWLCBA	2	Las Vegas	Canonita	-115.169292347	36.1223238091	NV	
QxpX4slDIOGFEHlPV4mrSw	1	Guadalupe	San Diego Bay Restaurant	-111.9631209	33.3636228	AZ	
xfgwIpB-xeMpRCvltRIQAw	1	Las Vegas	VooDoo Rooftop Nightclub	-115.186485	36.118706	NV	
EcHuaHD9IcoPEWNsU8vDTw	5	Scottsdale	JW Marriott Scottsdale Camelback Inn Resort & Spa	-111.96457	33.53433	AZ	
DHk8is9rvfnATsW1AudWQg	4	Phoenix	Santisi Brothers	-112.117387241	33.6416138361	AZ	
RQWliUrWic_b5FZEj3JThQ	4	Tempe	Rigatony's	-111.9080449	33.3359104	AZ	
c5mGzf4ovtEglIzlXsL6rA	1	Phoenix	Connolly's Sports Grill	-112.1158534	33.7978265	AZ	
m6l-NYfSXe1nqxZShVstIg	1	Las Vegas	NASCAR Cafe	-115.156483	36.142229	NV	
WqdCrAhYSewDAom1qY-t_g	2	Las Vegas	TENDER Steak & Seafood	-115.176614273	36.0953556397	NV	
IfCZxeFnC0CND83jpdG-7g	1	Scottsdale	Fry's	-111.950518	33.480732	AZ	
5EjUlKwbbkVfnwzWaMA9Xg	1	Tempe	Spinelli's Pizzeria	-111.9403724	33.4257625	AZ	
TQU6uoswhbcI2Mj3EV505w	1	Charlotte	131 Main	-80.805043	35.0347508	NC	
MQNJNjLLDfsIrqxG-DBMqQ	4	Phoenix	Crazy Otto's Diner	-112.134316	33.625972	AZ	
0JhjsUzRz98dhAUr5o2DCw	1	Henderson	Applebee's	-115.0465752	36.0655776	NV	
P4r-LsB1ldgvlgli40Yu-Q	1	Charlotte	McDonald's	-80.923791	35.228855	NC	
DvFOetqoZonh-7G6spAugw	4	Las Vegas	Pei Wei	-115.3314012	36.1612	NV	
0A3i-c0_V4temKZ4BK3r2w	2	Chandler	Table 49	-111.8584479	33.2339148	AZ	
KBtsJNRS7WpuTlS8JTUncw	1	Edinburgh	Cosmo	-3.1853623	55.957182	EDH	
3MIy-ca6QVtKWXNzerQxWw	4	Las Vegas	Grape Street	-115.2571252	36.1960224	NV	
mVcSgP9JneHL4oz9FQPhnw	1	Phoenix	Mariscos Ensenada 4	-112.1862167	33.4818347	AZ	
2LYLnSVja3u921WP_2Jo6w	1	Edinburgh	Indian Cavalry Club	-3.2130862	55.947754	EDH	
qp6lyLN1TuRu3vkwbdRjlA	1	Las Vegas	Memphis Championship Barbecue	-115.0562582	36.2395163	NV	
kyWbn54rsIlS3vbpDo0qPQ	1	Glendale	Dos Amigos Fresh Mex-Grill	-112.1868621	33.6668491	AZ	
wfwIbtSalxJ7wlzUVDYFsQ	1	Charlotte	Umai Sushi & Asian Bistro	-80.856801	35.117274	NC	
LdQKV9UzI4u1ga1npcIp2w	1	Mesa	Pete's Fish & Chips	-111.8229622	33.4145737	AZ	
Ursyl0ENSvc1BA87H5st2A	2	Las Vegas	Pho Little Saigon	-115.117336643	36.022046152	NV	
Zw-sWBbL3Z9zyZ0ri9UT_g	1	Charlotte	Breakfast Club	-80.837213	35.225299	NC	
0wRPvS-sG5x-pEMKVuDBJg	1	Wickenburg	Twin Wheels Cafe	-112.7291837	33.9693921	AZ	
kKiluPSzCnCOkYKknWzNzQ	2	Pittsburgh	Five Guys Burgers and Fries	-79.956657	40.442277	PA	
qx3ffZQonHYtttXaWd9Z5Q	1	Las Vegas	Peking-Express Restaurant	-115.093421	36.2175585	NV	
NDfh7hy6k0JBYHCL93SAkA	1	Henderson	Taj Palace	-115.118684	36.01658	NV	
-5RN56jH78MV2oquLV_G8g	1	Las Vegas	Picasso	-115.177001	36.11199	NV	
TuHBLpdnc9OUP6UQvgShqA	1	Las Vegas	Icy Juicy	-115.224318	36.127754	NV	
ZL9ljBbNOFya3bZiKiqf8w	1	Fort Mill	The Flipside Cafe	-80.934358	35.0777216	SC	
nEf8wej39m0EsVP64LZsOA	1	Phoenix	Jambo!	-112.013761	33.625416	AZ	
zbPIIrWgw25kqAFkdBKxOA	1	Mesa	Sluggo's Sports Grill	-111.828174	33.419082	AZ	
Fh6OndE60vzvyhCX1Wg7Aw	2	Las Vegas	In-N-Out Burger	-115.182202393	36.1013154729	NV	
fRCZktDIBu9-uJ1wOYB3bA	2	Chandler	Ling and Louie's Asian Bar and Grill	-111.973588345	33.2815753507	AZ	
cd5bMHS4w56rLfjcLGTobg	1	Madison	Maharaja Restaurant	-89.4976609	43.056081	WI	
6YH9ezAC31gbpnT3bnZAsQ	1	Phoenix	La 15 Y Salsas	-112.0914133	33.5710426	AZ	
W8AYXV_V63ke_p1SE44-Cw	2	Maricopa	Sunrise Cafe	-112.044609	33.069535	AZ	
V-iqSBsiPoJnhsm-1p95qw	1	Fountain Hills	Chen's Garden	-111.7195191	33.6047563	AZ	
RfR5yc4j9coIPBuxRsOW8Q	5	Las Vegas	Aloha Kitchen & Bar	-115.2084303	36.1423109	NV	
nBl_NeArpL08MpoghDiA_A	1	Pittsburgh	Ephesus Mediterranean Kitchen	-80.0028862632	40.4398391119	PA	
zAsxPh3h9xMQnSDGl41kSg	2	Madison	Wilson's Bar	-89.3504214	43.0931063	WI	
WnJ9xlxdJwMti7blz4d45w	2	Phoenix	CC'S Mesquite Broiler	-112.0370968	33.5980736	AZ	
WwTK9w1qu4h28a63gFz25A	1	Phoenix	Meritage Steakhouse	-111.966884476	33.685666238	AZ	
ZtTFN5WeYVYqey1-mxIxmA	1	Charlotte	Crispy Crepe	-80.854523	35.215023	NC	
_ohbwLmT7WO6CXgRLx5xlA	1	Tonto Basin	Punkin Center Bar	-111.294575	33.8317111	AZ	
nV80vYYmCjWhBYPNwH3Y_g	1	Las Vegas	Zingers	-115.140877	36.144498	NV	
K3oZnd6TVKMkef-LnLZYig	1	Charlotte	Peacock India Restuarant	-80.7936564	35.03901	NC	
6R8FboWrasZM4LApW4q4ew	2	Las Vegas	El Pollo Loco	-115.1193082	36.1437476	NV	
41j3GB7M-Lwq284Pfb9zgw	3	Phoenix	Angels Trumpet Ale House	-112.071567245	33.4570541765	AZ	
izDwjiWv9aJG0viohumDyg	1	Charlotte	Pho Huong Que	-80.7390821	35.1638454	NC	
AiqtNrZuXbD3nGZPPu3DDA	1	Las Vegas	Church's Chicken	-115.2075095	36.1588472	NV	
mzQp4bnowm0ELC7aJOqpLQ	6	Las Vegas	Ginseng 3	-115.172532	36.118221	NV	
6RsqA11RGj_tyUvMoDdnCA	1	Edinburgh	KFC	-3.1844573	55.9458773	EDH	
zWywRjPZSKVieUVnzE1eLA	1	Champaign	Sushi Rock	-88.229496	40.110083	IL	
DRC8d7Qsbg7UI675ooXUGw	1	Queen Creek	IHOP Restaurant	-111.63698404	33.251755661	AZ	
SmX_sTfTI4Hhyj8Rbf9teg	1	Phoenix	Los Burritos	-112.016571045	33.480091095	AZ	
dn9bClL4ECqKfi6bvkKwSg	1	Mesa	Jaffotel Mesa Hotel	-111.7882149	33.3871231	AZ	
n19c5xDZO6ojmiNJOhtUGA	3	Las Vegas	Long John Silver's	-115.2048129	36.1586703	NV	
E93aiEHvf2secePlIeCxGg	1	Chandler	Chen's Chinese Bistro	-111.8244026	33.2188893	AZ	
IE42zLcQnDkuFGOg0d0iyQ	1	Chandler	Orange Leaf Frozen Yogurt	-111.8905969	33.3202828	AZ	
PAg_-9MtV7lX5rGb7yjLrQ	4	Las Vegas	Ho Ho Ho Chinese Gourmet	-115.3171931	36.1585157	NV	
JQNOv7QlaF0giKAKCn61yw	1	Las Vegas	Ohana Hawaiian BBQ	-115.2792265	36.052079	NV	
jZkOXZeACyJp-KU6aZrQ7g	1	Charlotte	Bikinis Sports Bar & Grill	-80.756007	35.309098	NC	
H52LFxw13LBS6_ewxCwlfg	9	Las Vegas	Blondies Sports Bar & Grill	-115.168146155	36.1102829225	NV	
6IIyVO-FgD_9FBpADkW4nA	2	Charlotte	Hyatt Place Charlotte/Arrowood	-80.9046096	35.1362913	NC	
nzyBqlbKBycOhTTZ9MVuhg	1	Charlotte	Five Guys Burgers and Fries	-80.7365654	35.1351672	NC	
R4_DQvJzYmWfFn1l-JPZMg	1	Las Vegas	Bonanno's New York Pizzeria	-115.176219622	36.095863022	NV	
PhHstMh3akn1hdPmdU2bCA	4	Las Vegas	KoMex Fusion	-115.261817568	36.1130397605	NV	
VZvascneA5T6IpHH0HWm7w	2	Las Vegas	Thai Original BBQ	-115.1366006	36.1411656	NV	
3rNsz7qxJTyyQPGUYGDmsg	2	Las Vegas	Maciano's Pizza & Pastaria	-115.3073116	36.0860344	NV	
po3QfLD7vINIFtyYTgkEMQ	3	Las Vegas	Pho Saigon 8	-115.1184164	36.0254142	NV	
PWG28q4JFOc8FiRBjnfCkA	2	Scottsdale	Brat Haus	-111.926443	33.490031	AZ	
-GYx5GAx_-4XEsn7mFwdkA	1	Mesa	Red Robin Gourmet Burgers	-111.8063383	33.3837664	AZ	
cFivwA18popY5GH2tJtXlQ	1	Champaign	Mas Amigos	-88.2407279	40.1127011	IL	
kCjR5nLyphuNKnDqRjurXQ	1	Phoenix	New China Super Buffet	-112.081364	33.639663	AZ	
LlAFlTGHWVds8xQS-ly9Bg	1	Las Vegas	Roberto's Taco Shop	-115.2807763	36.2000572	NV	
9YrFjXD3_KxRI_ogqYza9Q	2	Montréal	Le Gros Jambon	-73.5582643158	45.5025576296	QC	
Uke8Pq1m918WW0n0_jEmWw	1	Scottsdale	Market Bistro	-111.941177845	33.6252063329	AZ	
fI33gSlUBxDrc2OnLxIKew	1	Madison	Mariner's Inn	-89.4069668	43.1488048	WI	
OO2EF8SuykJRgrNjW_U5VQ	1	Las Vegas	ABX American Burger Works	-115.175258438	36.0984220246	NV	
eHN6eErehDXorUfE_u_rzA	1	Tempe	Albertsons	-111.929946899	33.3647003174	AZ	
yJXhPNy8tQLbyApqMfu1XQ	1	North Las Vegas	Sean Patrick's Irish Pub	-115.1841124	36.2618847	NV	
CqRoozwTWAz4ufcsiJBRSw	3	Phoenix	Filiberto's	-112.0535936	33.3059751	AZ	
jlLCgHVC3gzCkfnlxuUZHA	5	Las Vegas	Las Pupusas	-115.117193	36.101984	NV	
OylLyOES8TXFqeSXpZmVRw	1	Charlotte	Trader Joe's	-80.8355461	35.2117326	NC	
f44BsrI_KRP7uAIOoj98uw	2	Charlotte	Tin Tin Box & Noodles	-80.8425996	35.227737	NC	
4r9BfViVzFsN5W-ClcvuZQ	1	Scottsdale	Party City	-111.892917914	33.6284819479	AZ	
AFDFOs2GaIyUArGyEUDQzQ	6	Las Vegas	Cafe Noodle & Chinese Barbeque	-115.197904	36.125908	NV	
7mP8w08JiqlyDzdF-Ui62Q	2	Queen Creek	Casa De Mina	-111.686507	33.214145	AZ	
TzImzfIWkZTnetKl2a4-SQ	2	Tempe	Gordon Biersch Brewery Restaurant	-111.94047	33.425711	AZ	
Q0kUJ41DwSrNgm0VGvdWDQ	1	Montreal	Napoli Pizzeria	-73.5637765	45.5152459	QC	
fe_cPF5rRfKqomLKvq0tdw	1	Waterloo	Abe Erb Brewing Company	-80.5225431	43.4646547	ON	
p8wcgrdPG9cax1XHHrlJgA	1	Phoenix	Ross Dress for Less	-111.9787374	33.3174663	AZ	
hGe8h7iEAEVbCYH4E2G42g	3	Las Vegas	Dona Maria Tamales Restaurant	-115.2515275	36.2191606	NV	
CEs_oJMtLsll3xBM9slBQQ	2	Scottsdale	Original Pancake House	-111.9325368	33.502239	AZ	
9p3O_KoH3muITR-9WgrSnA	1	Champaign	Orange & Brew	-88.2442199019	40.1031471749	IL	
-b_VjHZmA7-8LVWp6z36VA	2	Phoenix	Mim's Burger & Mexican Food	-112.0235948	33.4068343	AZ	
Ljc_1eMnbtJr70lGmKo_yw	2	Las Vegas	Johnny Rockets	-115.173265381	36.1276935329	NV	
3VHf0-N0er4fDZIMLt06gQ	1	Tempe	Sneakers Sports Grill	-111.9146166	33.3929999	AZ	
qShCv-KNgCqYYKfGwXgyBA	1	Las Vegas	The Coachman's Inn	-115.1182866	36.1314264	NV	
dS5qlJ6au0Wz9FwmbPSjYA	2	Henderson	Sunset Station Hotel & Casino	-115.0414116	36.0613259	NV	
LZklCs8ZGLOFIeQVcoedgQ	4	Las Vegas	IHOP	-115.156592913	36.1457350217	NV	
Zp9CZaLRPRpdS6zSaZBf4w	23	Las Vegas	Rumor Boutique Resort	-115.154112	36.107386	NV	
_a4jfQ1eJCzh4YF3v5sEOA	6	Gilbert	The Spot	-111.720303297	33.3227291327	AZ	
SuXOQHZkx43KRTpf319sNA	1	Edinburgh	Pizza Hut	-3.104329	55.9350844	EDH	
kTbWwRo7wq0DU1KV5GbtTw	1	Las Vegas	Executive Las Vegas	-115.1932958	36.1048204	NV	
lJZ6Fmei-JTNb-6AsGVFJg	1	Madison	Orient House	-89.401194	43.060334	WI	
TQaGUEuireG5oNnPbXHDHw	2	Montréal	Ramen Misoya	-73.5784889	45.4977714	QC	
bfrjf244fMcEA-duT2aZuQ	1	Chandler	Jen Buffet	-111.854277	33.33563	AZ	
1svyifERkfuuz02lbeK2dA	1	Glendale	Great Wall Buffet	-112.187539	33.637417	AZ	
bA-Cj6N9TEMlDlOh2aAnUw	2	Phoenix	US Airways	-111.9954374	33.4360262	AZ	
88CNSyeoKhGn1x0SHvz8Ig	3	Las Vegas	Postrio	-115.1696112	36.1214517	NV	
J1SyE2sa9WHPHm-aOSl3fg	1	Phoenix	Copper Kettle Curry House	-111.9722278	33.4659236	AZ	
pOQpwDJMikAgrM8BW3iHnw	1	Scottsdale	Rome's Pizza	-111.9061195	33.4658779	AZ	
JXJToaKhYgcAlL2Ley3hxg	1	Edinburgh	Pink Olive	-3.1859799	55.9444261	EDH	
Ddsln32r-uA7hq_0ksaNZA	1	Phoenix	Julioberto's	-112.0328876	33.4947915	AZ	
0zl6CUKK3OxeoBocBiNC4w	1	Montréal	Kazu	-73.5800884535	45.4929719342	QC	
F3tqTcfKnljJcSyyqN0bbw	1	Scottsdale	Los Favoritos Taco Shop	-111.8979282	33.5238776	AZ	
1s5nBRc-6BqFT_1-ZaVVug	1	Madison	New Orleans Take-Out	-89.4132389	43.0674808	WI	
bXsk6XNlq1bjcGc-avDc2w	2	Las Vegas	HARRY O's BBQ	-115.184915	36.12607	NV	
2JZv-P1lDKOPKvefQlYDEQ	4	Scottsdale	Village Tavern	-111.924898777	33.5662285615	AZ	
kcg1RMNMXG2bZD6cfBA1Zw	1	Las Vegas	Robertos Taco Shop	-115.20870138	36.1587169377	NV	
mPmD3vvjGZTMK2ZY3CenIQ	2	Fort Mill	Akahana - Asian Bistro, Bar & Sushi	-80.9673952684	35.0284830828	SC	
dT55trOfj2TBuFjURgcx2g	1	Charlotte	7th Street Public Market	-80.8381937	35.2281675	NC	
ahKN6wh6z2vZsd8C7AyG5A	4	Mesa	Five Guys Burgers and Fries	-111.7545927	33.380569	AZ	
7PQRP9l2cSSqjbQdsXL8yw	1	Las Vegas	The Edge of Town	-115.3253044	36.2188016	NV	
oTopK1eMDZp0cOBmu9cn8g	2	LaSalle	Chez Ping	-73.6203256	45.4407172	QC	
R_HIuFdsbqHBDvIR5fzAsQ	1	Phoenix	Tuesday Morning	-112.057273	33.5511259	AZ	
0CeEgarUoVP2Nq9s1Mn0Aw	2	Mesa	Mad Dog Saloon	-111.8070538	33.3815815	AZ	
51vtDjP79vBjaI5dbkPoPw	2	Phoenix	Grand Avenue Pizza Company	-112.0871161	33.4549602	AZ	
Tg0D45xHJBN0jOMq_v04XA	2	Tempe	Kelly's Cajun Grill	-111.964485	33.383123	AZ	
uILvDDCgw63_KJsZMO9GvA	1	Pittsburgh	Courtyard Pittsburgh Downtown	-79.9964467	40.4442997	PA	
HRwqeCdIH5joMnirnqrV3A	3	Tempe	Pho Cao	-111.9270714	33.4369319	AZ	
QGZiJsrHVKFO_B3GLkph8A	1	Phoenix	Top Shelf	-112.1298368	33.6252489	AZ	
jpD9ONjJfx5ishYOx9vU0Q	5	Pittsburgh	Pamela's	-79.9223779	40.4381399	PA	
PiS3BsDZGPOjwktjckgIYA	1	Las Vegas	Carmine's	-115.2789801	36.1361132	NV	
fBBMlJIud_LXrTV-zfkM0g	2	Madison	Pizza Di Roma	-89.390860818	43.0747746539	WI	
brh2UFHRO0bFfq7KUTbQFA	1	Henderson	Café Zupas	-115.0451999	36.0631356	NV	
079g3KpS_7j_Zw53JmD9Vg	1	Pittsburgh	1947 Tavern	-79.9310084	40.4556559	PA	
YeKK0Re1_YJX5ZnZDWxzvA	1	Las Vegas	Sporting Life Bar	-115.224919	36.048195	NV	
Hd6Kh_BcorPhCWVn6pMu4Q	1	Scottsdale	Zipps Sports Grill	-111.864729	33.613515	AZ	
ZPz_yTApvQcNyINEFsCpOw	3	Glendale	Manuel's Mexican Restaurant & Cantina	-112.180888	33.582408	AZ	
1faI_ui70hbkfpIZaPzldw	1	Scottsdale	Wasted Grain	-111.924319542	33.4992759128	AZ	
50pNYZufM710qC9OYTro6g	1	Scottsdale	Fontana Di Amore	-111.9270736	33.5278636	AZ	
rWmYk-i8EF-g07KnVkdlqQ	1	Montréal	Restaurant Les Princesses	-73.5421199	45.5617486	QC	
foDMwBRGJvKw791v0AT7OA	4	Las Vegas	Hugo's Cellar	-115.142535036	36.1695017335	NV	
gqLWBFxOKag8dXwVxEvTrg	2	Glendale	Sakana Sushi & Grill	-112.186843	33.6691569	AZ	
mUjz-5FAYqt78l7vVUqokA	1	Montreal	Queen Sushi	-73.5971139	45.5203837	QC	
pWOoh8riDYNmB6a2Ejsw_A	1	Las Vegas	East Side Pizza	-115.289838	36.160444	NV	
WUtPI9rJbs7ET1gPhULnDw	3	Charlotte	Price's Chicken Coop	-80.8575368	35.2143473	NC	
0NeXPGy3_N9T4IeHde7iGQ	2	Charlotte	Nothing but Noodles	-80.8138	35.059113	NC	
vcwmvs5yM5Tf9vUy74zEhw	1	Waterloo	McGinnis Frontrow Restaurant	-80.5365704	43.471988	ON	
ZSTTU_-duEqyIDZgLV45DA	1	Champaign	Mia Za's Cafe	-88.229227	40.110086	IL	
3Igoz7noWksymLqoMWuzRg	3	North Las Vegas	Hamburger Hut 'N' Market	-115.116073608	36.218006134	NV	
I79BJH8k-ODYSPBOqzDwfg	2	Las Vegas	Los Tacos	-115.1944048	36.1441999	NV	
M5gpEDFICJb8cT8YpMO0lQ	1	Charlotte	China Tea Room	-80.961721	35.117001	NC	
DfECo0OSJvXZbLKjZU9Ncg	1	Charlotte	Brio Tuscan Grille	-80.8396464	35.1520694	NC	
0CG3ns3gwWV5nOnfzSfUIQ	5	Goodyear	Black Bear Diner	-112.341608594	33.4565552136	AZ	
zTfBa__ldlTdbVgSl5h31Q	3	Phoenix	Bamboo House	-112.067051232	33.6077550799	AZ	
P4FXm3wP1MHbel8mA4iAow	1	Mesa	Kirk's Sports Grill	-111.8385558	33.4154153	AZ	
NwGV1bsXdoAFEOUsB1HAWg	4	Henderson	Vig Deli	-115.168737	35.965329	NV	
hGMY-HlQTFUCSmHPDobBUg	1	Fort Mill	El Cancun Mexican Restaurant	-80.934661	35.093402	SC	
8TGUK7LD3M-vLWml-jLb0w	2	Mesa	Best Hong Kong Dining	-111.875578	33.394432	AZ	
UOAKTN7QViJu1vnsdTJPrQ	1	Gilbert	Chili's Grill & Bar	-111.789635591	33.2794168395	AZ	
nnEBZrlG2yLCfoNiF_mg7A	1	Montreal	Chez Le Portugais	-73.581138	45.5177353	QC	
pPJyi5kggzTibTxSPuRd0g	4	Las Vegas	Osaka Japanese Bistro	-115.1972121	36.1443404	NV	
2r8jGeuYvMkyP2ik_X-Bxw	3	Phoenix	The Cheesecake Factory	-112.029651966	33.5100084468	AZ	
EljtR0HL1PSNjm2CebisoA	1	Peoria	Hope Kee	-112.222145	33.594892	AZ	
Ggqoqg6AUdgCADUk4eDsDg	1	Tempe	Pho Thang Long	-111.940346	33.425938	AZ	
cdgE3vbs7paKuMHCrkkUsw	1	Avondale	Culver's	-112.305876883	33.4572758706	AZ	
RDsI90jKZOtaC0kbRhw-Gg	1	Mesa	Silke's American Grill	-111.7893648	33.4527843	AZ	
Tr0APB-yiqu94QHO3eB66A	1	Chandler	Castle At Ashley Manor	-111.8930429	33.2853711	AZ	
vJ4YBTFB0040aqXy8iy2sw	2	Henderson	The Original Las Vegas Buffet	-115.07962751	36.0722723705	NV	
2LZdhuiDH4RkDHQnHAOcnw	1	Scottsdale	Proof	-111.852751	33.731835	AZ	
cE99Cjrj2YXSGs4MECb86w	2	Tempe	Gandolfo's New York Delicatessen	-111.9487453	33.3496805	AZ	
nzJxNn-tKG7kw_zf7xaYbg	4	Tempe	Top of the Rock	-111.9709396	33.4035371	AZ	
aBjWR-Mol58GMsRAdz2Tjw	2	Peoria	Corner Bakery Cafe	-112.2345368	33.6353161	AZ	
L1CuH9wrjA9RjQnHMXnbJA	1	El Mirage	The Rib Shack	-112.3124829	33.6088133	AZ	
OQiuH7p9g5il4A37ovvoag	2	Madison	Outback Steakhouse	-89.306376	43.128455	WI	
XO8FVMZFkbb3PMQxlHIqnA	1	Phoenix	Press Coffee	-111.996807274	33.4377749942	AZ	
ldIxXmxD3Cku0vODGYb9dQ	1	Phoenix	Subway	-112.0469586	33.4794961	AZ	
i-cEO98lTS10WH30FyKvGA	1	Charlotte	Chili's Grill & Bar	-80.859157	35.088	NC	
7ntQeXCgfRU0GazrP5TG9A	1	Phoenix	TownePlace Suites Phoenix North	-112.1159794	33.5721676	AZ	
TZ4d1i8epUVCyBoONulfUQ	2	Scottsdale	Scottsdale Stadium	-111.920643	33.488923	AZ	
01euuGhBwvcDhl9KcPTang	1	Mesa	El Salsita	-111.839574	33.4161829	AZ	
DKY2be7dDX2CT_WB_Dk4pQ	3	Las Vegas	Todai Restaurant	-115.16816422	36.1083080499	NV	
LzNJLEIo4gh-X_rmDkNkNg	1	Scottsdale	Four Peaks Grill & Tap	-111.893335	33.6283902	AZ	
r0youJDgoclU3JUrZeGpCA	1	Charlotte	Villa Pizza	-80.8317551	35.153939	NC	
_BQ5JOUWDRgBXNylMSVpOw	1	Harrisburg	Louis'grille	-80.6596541	35.3212518	NC	
4gRF6fR91xqaur88C3_DWw	1	Tempe	Devil's Pizza Factory	-111.9258468	33.4222183	AZ	
RlUxQZja-n9J0oPi24g8DQ	2	Las Vegas	Lucky's Cafe	-115.0762536	36.149751	NV	
0tUlPATGNNR7zq5uzh3nog	1	Las Vegas	The Buffet	-115.1529193	36.1371122	NV	
nOb5CUmPsVFV9PCKOpgcFw	2	Glendale	Golden Rice Express	-112.1844695	33.6106166	AZ	
wftoNIA0Q8nX-Da47psBCA	2	Scottsdale	Au Petit Four	-111.9254014	33.4977936	AZ	
JQe0zkldovoBtBG6WoxRdA	1	Madison	Alt' N Bach's Town Tap	-89.418466	43.036783	WI	
3UdZcZn_DGPtjk5GSZtLNg	3	Las Vegas	Pasta Mia West	-115.2015722	36.1147889	NV	
flUKBy7WHqYdfOrwU1A2SA	3	Phoenix	El Bravo	-112.0653058	33.5599538	AZ	
P5nqpZIxAhkBxCLaYwyaig	5	Las Vegas	A Cut Above Restaurant	-115.3289807	36.3257568	NV	
kCyR9oviJZYohR-JYvqvSQ	2	Las Vegas	Wet Republic Ultra Pool	-115.172426	36.101203	NV	
oAcmLvOzafWHM4Gl9GFEAA	3	Charlotte	Lotus Cafe Chinese Cuisine	-80.814983	35.052923	NC	
XeGqOyk3BHpDJ0VCHTyUfQ	2	Fountain Hills	Redendo's Pizza & Pasta	-111.7140561	33.5739313	AZ	
KkdkWeTMN8q-xpWD0ckx1Q	5	Phoenix	Shanghai Buffet	-112.1492386	33.6391367	AZ	
Tr_vIZJtsZzM7XWuEGYxgQ	1	Edinburgh	The Espy	-3.1111479	55.9546382	EDH	
5jpV_QXxhfs8wHOXX3E_3w	1	Las Vegas	Checkers Rally's	-115.278528	36.057182	NV	
hcfmPMH8-5ZI85R6dztehA	3	Henderson	Egg Works	-115.1016453	35.9953048	NV	
n7dkpRLUl7C6zLRRXk_BDg	1	Phoenix	Samurai Sam's Teriyaki Grill	-111.979556	33.625558	AZ	
aBDnyiQebQHC3_V3gefLrA	1	Matthews	Primavera Pizza	-80.702024	35.118345	NC	
